#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
118.00000,7.00000,5.75000,2.12000,0.24500,-0.34000,112.19000,0.07920,0.01245,0.15714,0.51603,0.74472
118.00000,8.00000,5.75000,2.12000,0.24500,-0.34000,127.26000,0.07110,0.01806,0.25395,0.51603,0.74472
118.00000,9.00000,5.75000,2.12000,0.24500,-0.34000,142.33000,0.04100,0.01537,0.37483,0.51603,0.74472
118.00000,10.00000,5.75000,2.12000,0.24500,-0.34000,157.40000,0.03430,0.01038,0.30266,0.51603,0.74472
118.00000,11.00000,5.75000,2.12000,0.24500,-0.34000,172.46000,0.03650,0.00793,0.21715,0.51603,0.74472
118.00000,12.00000,5.75000,2.12000,0.24500,-0.34000,187.54000,0.02640,0.00757,0.28681,0.51603,0.74472
118.00000,13.00000,5.75000,2.12000,0.24500,-0.34000,202.60000,0.04800,0.01131,0.23556,0.51603,0.74472
118.00000,14.00000,5.75000,2.12000,0.24500,-0.34000,217.67000,0.04910,0.00774,0.15767,0.51603,0.74472
118.00000,15.00000,5.75000,2.12000,0.24500,-0.34000,232.74000,0.06730,0.01074,0.15952,0.51603,0.74472
118.00000,16.00000,5.75000,2.12000,0.24500,-0.34000,247.81000,0.07690,0.01730,0.22497,0.51603,0.74472
118.00000,17.00000,5.75000,2.12000,0.24500,-0.34000,262.89000,0.09740,0.01708,0.17536,0.51603,0.74472
118.00000,18.00000,5.75000,2.12000,0.24500,-0.34000,277.98000,0.13270,0.01495,0.11265,0.51603,0.74472
118.00000,19.00000,5.75000,2.12000,0.24500,-0.34000,293.08000,0.19380,0.02185,0.11276,0.51603,0.74472
118.00000,20.00000,5.75000,2.12000,0.24500,-0.34000,307.58000,0.31270,0.02928,0.09363,0.51603,0.74472
118.00000,21.00000,5.75000,2.12000,0.24500,-0.34000,320.01000,0.58400,0.08124,0.13910,0.51603,0.74472
118.00000,22.00000,5.75000,2.12000,0.24500,-0.34000,331.35000,0.00000,0.00000,0,0.51603,0.74472
118.00000,23.00000,5.75000,2.12000,0.24500,-0.34000,352.50000,0.00000,0.00000,0,0.51603,0.74472
119.00000,0.00000,5.75000,2.12000,0.24500,-0.45000,7.50000,0.00000,0.00000,0,0.44130,0.59989
119.00000,1.00000,5.75000,2.12000,0.24500,-0.45000,22.50000,0.00000,0.00000,0,0.44130,0.59989
119.00000,2.00000,5.75000,2.12000,0.24500,-0.45000,40.64000,0.00000,0.00000,0,0.44130,0.59989
119.00000,3.00000,5.75000,2.12000,0.24500,-0.45000,51.97000,0.17670,0.01501,0.08493,0.44130,0.59989
119.00000,4.00000,5.75000,2.12000,0.24500,-0.45000,66.88000,0.10160,0.01223,0.12042,0.44130,0.59989
119.00000,5.00000,5.75000,2.12000,0.24500,-0.45000,82.00000,0.07010,0.01027,0.14654,0.44130,0.59989
119.00000,6.00000,5.75000,2.12000,0.24500,-0.45000,97.09000,0.05530,0.01115,0.20166,0.44130,0.59989
119.00000,7.00000,5.75000,2.12000,0.24500,-0.45000,112.17000,0.04250,0.00743,0.17477,0.44130,0.59989
119.00000,8.00000,5.75000,2.12000,0.24500,-0.45000,127.25000,0.03180,0.01015,0.31933,0.44130,0.59989
119.00000,9.00000,5.75000,2.12000,0.24500,-0.45000,142.32000,0.02640,0.00690,0.26147,0.44130,0.59989
119.00000,10.00000,5.75000,2.12000,0.24500,-0.45000,157.39000,0.02100,0.00590,0.28111,0.44130,0.59989
119.00000,11.00000,5.75000,2.12000,0.24500,-0.45000,172.46000,0.02970,0.01183,0.39845,0.44130,0.59989
119.00000,12.00000,5.75000,2.12000,0.24500,-0.45000,187.54000,0.02640,0.00816,0.30912,0.44130,0.59989
119.00000,13.00000,5.75000,2.12000,0.24500,-0.45000,202.61000,0.02860,0.00628,0.21947,0.44130,0.59989
119.00000,14.00000,5.75000,2.12000,0.24500,-0.45000,217.68000,0.03780,0.01310,0.34668,0.44130,0.59989
119.00000,15.00000,5.75000,2.12000,0.24500,-0.45000,232.75000,0.03040,0.00742,0.24424,0.44130,0.59989
119.00000,16.00000,5.75000,2.12000,0.24500,-0.45000,247.83000,0.03180,0.00764,0.24019,0.44130,0.59989
119.00000,17.00000,5.75000,2.12000,0.24500,-0.45000,262.91000,0.06580,0.00853,0.12960,0.44130,0.59989
119.00000,18.00000,5.75000,2.12000,0.24500,-0.45000,278.00000,0.08230,0.00882,0.10721,0.44130,0.59989
119.00000,19.00000,5.75000,2.12000,0.24500,-0.45000,293.12000,0.12070,0.01386,0.11485,0.44130,0.59989
119.00000,20.00000,5.75000,2.12000,0.24500,-0.45000,308.03000,0.17730,0.02050,0.11562,0.44130,0.59989
119.00000,21.00000,5.75000,2.12000,0.24500,-0.45000,319.36000,0.27330,0.03228,0.11809,0.44130,0.59989
119.00000,22.00000,5.75000,2.12000,0.24500,-0.45000,337.50000,0.00000,0.00000,0,0.44130,0.59989
119.00000,23.00000,5.75000,2.12000,0.24500,-0.45000,352.50000,0.00000,0.00000,0,0.44130,0.59989
120.00000,0.00000,5.75000,1.94000,0.27400,-0.11000,7.46000,0.40220,0.07766,0.19309,0.77206,1.28727
120.00000,1.00000,5.75000,1.94000,0.27400,-0.11000,22.40000,0.39870,0.05460,0.13695,0.77206,1.28727
120.00000,2.00000,5.75000,1.94000,0.27400,-0.11000,37.34000,0.38550,0.05124,0.13293,0.77206,1.28727
120.00000,3.00000,5.75000,1.94000,0.27400,-0.11000,52.30000,0.37620,0.04363,0.11597,0.77206,1.28727
120.00000,4.00000,5.75000,1.94000,0.27400,-0.11000,67.28000,0.31590,0.04860,0.15386,0.77206,1.28727
120.00000,5.00000,5.75000,1.94000,0.27400,-0.11000,82.28000,0.20700,0.05414,0.26152,0.77206,1.28727
120.00000,6.00000,5.75000,1.94000,0.27400,-0.11000,97.28000,0.19600,0.06549,0.33415,0.77206,1.28727
120.00000,7.00000,5.75000,1.94000,0.27400,-0.11000,112.30000,0.00000,0.00000,0,0.77206,1.28727
120.00000,8.00000,5.75000,1.94000,0.27400,-0.11000,127.33000,0.00000,0.00000,0,0.77206,1.28727
120.00000,9.00000,5.75000,1.94000,0.27400,-0.11000,142.36000,0.00000,0.00000,0,0.77206,1.28727
120.00000,10.00000,5.75000,1.94000,0.27400,-0.11000,157.41000,0.00000,0.00000,0,0.77206,1.28727
120.00000,11.00000,5.75000,1.94000,0.27400,-0.11000,172.47000,0.00000,0.00000,0,0.77206,1.28727
120.00000,12.00000,5.75000,1.94000,0.27400,-0.11000,187.53000,0.00000,0.00000,0,0.77206,1.28727
120.00000,13.00000,5.75000,1.94000,0.27400,-0.11000,202.59000,0.00000,0.00000,0,0.77206,1.28727
120.00000,14.00000,5.75000,1.94000,0.27400,-0.11000,217.64000,0.00000,0.00000,0,0.77206,1.28727
120.00000,15.00000,5.75000,1.94000,0.27400,-0.11000,232.67000,0.00000,0.00000,0,0.77206,1.28727
120.00000,16.00000,5.75000,1.94000,0.27400,-0.11000,247.70000,0.00000,0.00000,0,0.77206,1.28727
120.00000,17.00000,5.75000,1.94000,0.27400,-0.11000,262.72000,0.21070,0.06684,0.31723,0.77206,1.28727
120.00000,18.00000,5.75000,1.94000,0.27400,-0.11000,277.72000,0.20910,0.05635,0.26951,0.77206,1.28727
120.00000,19.00000,5.75000,1.94000,0.27400,-0.11000,292.72000,0.34570,0.08686,0.25127,0.77206,1.28727
120.00000,20.00000,5.75000,1.94000,0.27400,-0.11000,307.70000,0.41180,0.05292,0.12851,0.77206,1.28727
120.00000,21.00000,5.75000,1.94000,0.27400,-0.11000,322.66000,0.42780,0.05068,0.11847,0.77206,1.28727
120.00000,22.00000,5.75000,1.94000,0.27400,-0.11000,337.60000,0.38850,0.05544,0.14269,0.77206,1.28727
120.00000,23.00000,5.75000,1.94000,0.27400,-0.11000,352.54000,0.43800,0.05919,0.13515,0.77206,1.28727
121.00000,0.00000,5.75000,1.94000,0.27400,-0.15000,7.43000,0.40690,0.04570,0.11232,0.71236,1.15655
121.00000,1.00000,5.75000,1.94000,0.27400,-0.15000,22.31000,0.41650,0.04674,0.11222,0.71236,1.15655
121.00000,2.00000,5.75000,1.94000,0.27400,-0.15000,37.23000,0.35570,0.03797,0.10675,0.71236,1.15655
121.00000,3.00000,5.75000,1.94000,0.27400,-0.15000,52.19000,0.31160,0.03124,0.10026,0.71236,1.15655
121.00000,4.00000,5.75000,1.94000,0.27400,-0.15000,67.18000,0.22300,0.03168,0.14208,0.71236,1.15655
121.00000,5.00000,5.75000,1.94000,0.27400,-0.15000,82.18000,0.17560,0.03403,0.19381,0.71236,1.15655
121.00000,6.00000,5.75000,1.94000,0.27400,-0.15000,97.20000,0.16910,0.02726,0.16123,0.71236,1.15655
121.00000,7.00000,5.75000,1.94000,0.27400,-0.15000,112.24000,0.13680,0.03764,0.27514,0.71236,1.15655
121.00000,8.00000,5.75000,1.94000,0.27400,-0.15000,127.28000,0.00000,0.00000,0,0.71236,1.15655
121.00000,9.00000,5.75000,1.94000,0.27400,-0.15000,142.33000,0.00000,0.00000,0,0.71236,1.15655
121.00000,10.00000,5.75000,1.94000,0.27400,-0.15000,157.40000,0.00000,0.00000,0,0.71236,1.15655
121.00000,11.00000,5.75000,1.94000,0.27400,-0.15000,172.46000,0.00000,0.00000,0,0.71236,1.15655
121.00000,12.00000,5.75000,1.94000,0.27400,-0.15000,187.54000,0.00000,0.00000,0,0.71236,1.15655
121.00000,13.00000,5.75000,1.94000,0.27400,-0.15000,202.60000,0.00000,0.00000,0,0.71236,1.15655
121.00000,14.00000,5.75000,1.94000,0.27400,-0.15000,217.67000,0.00000,0.00000,0,0.71236,1.15655
121.00000,15.00000,5.75000,1.94000,0.27400,-0.15000,232.72000,0.00000,0.00000,0,0.71236,1.15655
121.00000,16.00000,5.75000,1.94000,0.27400,-0.15000,247.76000,0.14820,0.06010,0.40555,0.71236,1.15655
121.00000,17.00000,5.75000,1.94000,0.27400,-0.15000,262.80000,0.12450,0.02960,0.23776,0.71236,1.15655
121.00000,18.00000,5.75000,1.94000,0.27400,-0.15000,277.82000,0.19160,0.02737,0.14286,0.71236,1.15655
121.00000,19.00000,5.75000,1.94000,0.27400,-0.15000,292.82000,0.21610,0.03334,0.15429,0.71236,1.15655
121.00000,20.00000,5.75000,1.94000,0.27400,-0.15000,307.81000,0.29560,0.03667,0.12406,0.71236,1.15655
121.00000,21.00000,5.75000,1.94000,0.27400,-0.15000,322.77000,0.39590,0.04540,0.11469,0.71236,1.15655
121.00000,22.00000,5.75000,1.94000,0.27400,-0.15000,337.69000,0.47190,0.04965,0.10522,0.71236,1.15655
121.00000,23.00000,5.75000,1.94000,0.27400,-0.15000,352.57000,0.44570,0.06716,0.15069,0.71236,1.15655
122.00000,0.00000,5.75000,1.94000,0.27400,-0.20000,7.39000,0.49530,0.04815,0.09722,0.64892,1.01978
122.00000,1.00000,5.75000,1.94000,0.27400,-0.20000,22.22000,0.40100,0.04101,0.10226,0.64892,1.01978
122.00000,2.00000,5.75000,1.94000,0.27400,-0.20000,37.12000,0.32680,0.03793,0.11607,0.64892,1.01978
122.00000,3.00000,5.75000,1.94000,0.27400,-0.20000,52.09000,0.28330,0.03310,0.11682,0.64892,1.01978
122.00000,4.00000,5.75000,1.94000,0.27400,-0.20000,67.10000,0.14060,0.02278,0.16205,0.64892,1.01978
122.00000,5.00000,5.75000,1.94000,0.27400,-0.20000,82.12000,0.12820,0.02619,0.20432,0.64892,1.01978
122.00000,6.00000,5.75000,1.94000,0.27400,-0.20000,97.16000,0.11730,0.03400,0.28986,0.64892,1.01978
122.00000,7.00000,5.75000,1.94000,0.27400,-0.20000,112.21000,0.09640,0.02511,0.26047,0.64892,1.01978
122.00000,8.00000,5.75000,1.94000,0.27400,-0.20000,127.26000,0.07180,0.02067,0.28783,0.64892,1.01978
122.00000,9.00000,5.75000,1.94000,0.27400,-0.20000,142.32000,0.00000,0.00000,0,0.64892,1.01978
122.00000,10.00000,5.75000,1.94000,0.27400,-0.20000,157.39000,0.06890,0.04771,0.69249,0.64892,1.01978
122.00000,11.00000,5.75000,1.94000,0.27400,-0.20000,172.46000,0.00000,0.00000,0,0.64892,1.01978
122.00000,12.00000,5.75000,1.94000,0.27400,-0.20000,187.54000,0.07690,0.06749,0.87768,0.64892,1.01978
122.00000,13.00000,5.75000,1.94000,0.27400,-0.20000,202.61000,0.07410,0.02988,0.40319,0.64892,1.01978
122.00000,14.00000,5.75000,1.94000,0.27400,-0.20000,217.68000,0.05860,0.02500,0.42654,0.64892,1.01978
122.00000,15.00000,5.75000,1.94000,0.27400,-0.20000,232.74000,0.07940,0.03241,0.40819,0.64892,1.01978
122.00000,16.00000,5.75000,1.94000,0.27400,-0.20000,247.79000,0.06250,0.01401,0.22419,0.64892,1.01978
122.00000,17.00000,5.75000,1.94000,0.27400,-0.20000,262.84000,0.09070,0.02038,0.22473,0.64892,1.01978
122.00000,18.00000,5.75000,1.94000,0.27400,-0.20000,277.88000,0.12770,0.02744,0.21488,0.64892,1.01978
122.00000,19.00000,5.75000,1.94000,0.27400,-0.20000,292.90000,0.15680,0.02496,0.15915,0.64892,1.01978
122.00000,20.00000,5.75000,1.94000,0.27400,-0.20000,307.91000,0.24000,0.03536,0.14732,0.64892,1.01978
122.00000,21.00000,5.75000,1.94000,0.27400,-0.20000,322.88000,0.35240,0.03804,0.10795,0.64892,1.01978
122.00000,22.00000,5.75000,1.94000,0.27400,-0.20000,337.78000,0.44280,0.04116,0.09296,0.64892,1.01978
122.00000,23.00000,5.75000,1.94000,0.27400,-0.20000,352.61000,0.48200,0.04575,0.09493,0.64892,1.01978
123.00000,0.00000,5.75000,1.94000,0.27400,-0.26000,7.47000,0.45000,0.05372,0.11938,0.58528,0.88573
123.00000,1.00000,5.75000,1.94000,0.27400,-0.26000,22.11000,0.36980,0.03543,0.09582,0.58528,0.88573
123.00000,2.00000,5.75000,1.94000,0.27400,-0.26000,37.00000,0.26190,0.02482,0.09477,0.58528,0.88573
123.00000,3.00000,5.75000,1.94000,0.27400,-0.26000,51.99000,0.21210,0.02433,0.11470,0.58528,0.88573
123.00000,4.00000,5.75000,1.94000,0.27400,-0.26000,67.02000,0.13330,0.01660,0.12454,0.58528,0.88573
123.00000,5.00000,5.75000,1.94000,0.27400,-0.26000,82.07000,0.09940,0.02169,0.21824,0.58528,0.88573
123.00000,6.00000,5.75000,1.94000,0.27400,-0.26000,97.12000,0.06820,0.01287,0.18872,0.58528,0.88573
123.00000,7.00000,5.75000,1.94000,0.27400,-0.26000,112.19000,0.07520,0.02028,0.26964,0.58528,0.88573
123.00000,8.00000,5.75000,1.94000,0.27400,-0.26000,127.25000,0.07330,0.02737,0.37334,0.58528,0.88573
123.00000,9.00000,5.75000,1.94000,0.27400,-0.26000,142.31000,0.06960,0.05750,0.82620,0.58528,0.88573
123.00000,10.00000,5.75000,1.94000,0.27400,-0.26000,157.39000,0.00000,0.00000,0,0.58528,0.88573
123.00000,11.00000,5.75000,1.94000,0.27400,-0.26000,172.46000,0.00000,0.00000,0,0.58528,0.88573
123.00000,12.00000,5.75000,1.94000,0.27400,-0.26000,187.54000,0.00000,0.00000,0,0.58528,0.88573
123.00000,13.00000,5.75000,1.94000,0.27400,-0.26000,202.61000,0.00000,0.00000,0,0.58528,0.88573
123.00000,14.00000,5.75000,1.94000,0.27400,-0.26000,217.69000,0.00000,0.00000,0,0.58528,0.88573
123.00000,15.00000,5.75000,1.94000,0.27400,-0.26000,232.75000,0.03300,0.01876,0.56851,0.58528,0.88573
123.00000,16.00000,5.75000,1.94000,0.27400,-0.26000,247.81000,0.03990,0.01745,0.43723,0.58528,0.88573
123.00000,17.00000,5.75000,1.94000,0.27400,-0.26000,262.88000,0.06210,0.02183,0.35158,0.58528,0.88573
123.00000,18.00000,5.75000,1.94000,0.27400,-0.26000,277.93000,0.11240,0.01573,0.13994,0.58528,0.88573
123.00000,19.00000,5.75000,1.94000,0.27400,-0.26000,292.98000,0.16630,0.03315,0.19933,0.58528,0.88573
123.00000,20.00000,5.75000,1.94000,0.27400,-0.26000,308.01000,0.21730,0.03418,0.15730,0.58528,0.88573
123.00000,21.00000,5.75000,1.94000,0.27400,-0.26000,323.00000,0.28530,0.03040,0.10654,0.58528,0.88573
123.00000,22.00000,5.75000,1.94000,0.27400,-0.26000,337.89000,0.41110,0.03584,0.08719,0.58528,0.88573
123.00000,23.00000,5.75000,1.94000,0.27400,-0.26000,352.53000,0.47570,0.04010,0.08430,0.58528,0.88573
124.00000,0.00000,5.75000,1.94000,0.27500,-0.34000,7.90000,0.51780,0.06862,0.13252,0.51603,0.74472
124.00000,1.00000,5.75000,1.94000,0.27500,-0.34000,22.40000,0.37070,0.03305,0.08915,0.51603,0.74472
124.00000,2.00000,5.75000,1.94000,0.27500,-0.34000,36.83000,0.20250,0.02407,0.11888,0.51603,0.74472
124.00000,3.00000,5.75000,1.94000,0.27500,-0.34000,51.88000,0.12720,0.01580,0.12425,0.51603,0.74472
124.00000,4.00000,5.75000,1.94000,0.27500,-0.34000,66.95000,0.09330,0.01139,0.12205,0.51603,0.74472
124.00000,5.00000,5.75000,1.94000,0.27500,-0.34000,82.02000,0.06100,0.01033,0.16936,0.51603,0.74472
124.00000,6.00000,5.75000,1.94000,0.27500,-0.34000,97.09000,0.03820,0.01544,0.40428,0.51603,0.74472
124.00000,7.00000,5.75000,1.94000,0.27500,-0.34000,112.16000,0.03550,0.01168,0.32908,0.51603,0.74472
124.00000,8.00000,5.75000,1.94000,0.27500,-0.34000,127.24000,0.02210,0.02084,0.94314,0.51603,0.74472
124.00000,9.00000,5.75000,1.94000,0.27500,-0.34000,142.31000,0.00000,0.00000,0,0.51603,0.74472
124.00000,10.00000,5.75000,1.94000,0.27500,-0.34000,157.39000,0.00000,0.00000,0,0.51603,0.74472
124.00000,11.00000,5.75000,1.94000,0.27500,-0.34000,172.46000,0.00000,0.00000,0,0.51603,0.74472
124.00000,12.00000,5.75000,1.94000,0.27500,-0.34000,187.54000,0.00000,0.00000,0,0.51603,0.74472
124.00000,13.00000,5.75000,1.94000,0.27500,-0.34000,202.61000,0.00000,0.00000,0,0.51603,0.74472
124.00000,14.00000,5.75000,1.94000,0.27500,-0.34000,217.69000,0.00000,0.00000,0,0.51603,0.74472
124.00000,15.00000,5.75000,1.94000,0.27500,-0.34000,232.76000,0.05120,0.02723,0.53176,0.51603,0.74472
124.00000,16.00000,5.75000,1.94000,0.27500,-0.34000,247.84000,0.03390,0.01388,0.40936,0.51603,0.74472
124.00000,17.00000,5.75000,1.94000,0.27500,-0.34000,262.91000,0.06180,0.01884,0.30490,0.51603,0.74472
124.00000,18.00000,5.75000,1.94000,0.27500,-0.34000,277.98000,0.07040,0.01126,0.15996,0.51603,0.74472
124.00000,19.00000,5.75000,1.94000,0.27500,-0.34000,293.05000,0.10130,0.01437,0.14185,0.51603,0.74472
124.00000,20.00000,5.75000,1.94000,0.27500,-0.34000,308.12000,0.13470,0.02566,0.19047,0.51603,0.74472
124.00000,21.00000,5.75000,1.94000,0.27500,-0.34000,323.17000,0.21800,0.02677,0.12278,0.51603,0.74472
124.00000,22.00000,5.75000,1.94000,0.27500,-0.34000,337.60000,0.32710,0.03699,0.11308,0.51603,0.74472
124.00000,23.00000,5.75000,1.94000,0.27500,-0.34000,352.10000,0.54660,0.05146,0.09415,0.51603,0.74472
125.00000,0.00000,5.75000,1.94000,0.27500,-0.45000,9.60000,0.00000,0.00000,0,0.44130,0.59989
125.00000,1.00000,5.75000,1.94000,0.27500,-0.45000,23.78000,0.27230,0.03657,0.13430,0.44130,0.59989
125.00000,2.00000,5.75000,1.94000,0.27500,-0.45000,36.63000,0.17710,0.01754,0.09905,0.44130,0.59989
125.00000,3.00000,5.75000,1.94000,0.27500,-0.45000,51.76000,0.09840,0.01054,0.10709,0.44130,0.59989
125.00000,4.00000,5.75000,1.94000,0.27500,-0.45000,66.87000,0.06280,0.01135,0.18067,0.44130,0.59989
125.00000,5.00000,5.75000,1.94000,0.27500,-0.45000,81.97000,0.04610,0.01369,0.29687,0.44130,0.59989
125.00000,6.00000,5.75000,1.94000,0.27500,-0.45000,97.06000,0.02600,0.01026,0.39481,0.44130,0.59989
125.00000,7.00000,5.75000,1.94000,0.27500,-0.45000,112.14000,0.03460,0.01390,0.40178,0.44130,0.59989
125.00000,8.00000,5.75000,1.94000,0.27500,-0.45000,127.22000,0.00000,0.00000,0,0.44130,0.59989
125.00000,9.00000,5.75000,1.94000,0.27500,-0.45000,142.31000,0.00000,0.00000,0,0.44130,0.59989
125.00000,10.00000,5.75000,1.94000,0.27500,-0.45000,157.37000,0.00000,0.00000,0,0.44130,0.59989
125.00000,11.00000,5.75000,1.94000,0.27500,-0.45000,172.45000,0.00000,0.00000,0,0.44130,0.59989
125.00000,12.00000,5.75000,1.94000,0.27500,-0.45000,187.55000,0.00000,0.00000,0,0.44130,0.59989
125.00000,13.00000,5.75000,1.94000,0.27500,-0.45000,202.63000,0.00000,0.00000,0,0.44130,0.59989
125.00000,14.00000,5.75000,1.94000,0.27500,-0.45000,217.69000,0.00000,0.00000,0,0.44130,0.59989
125.00000,15.00000,5.75000,1.94000,0.27500,-0.45000,232.78000,0.00000,0.00000,0,0.44130,0.59989
125.00000,16.00000,5.75000,1.94000,0.27500,-0.45000,247.86000,0.01560,0.01113,0.71338,0.44130,0.59989
125.00000,17.00000,5.75000,1.94000,0.27500,-0.45000,262.94000,0.03390,0.00730,0.21536,0.44130,0.59989
125.00000,18.00000,5.75000,1.94000,0.27500,-0.45000,278.03000,0.03930,0.00742,0.18893,0.44130,0.59989
125.00000,19.00000,5.75000,1.94000,0.27500,-0.45000,293.13000,0.07060,0.00929,0.13161,0.44130,0.59989
125.00000,20.00000,5.75000,1.94000,0.27500,-0.45000,308.24000,0.09930,0.01177,0.11849,0.44130,0.59989
125.00000,21.00000,5.75000,1.94000,0.27500,-0.45000,323.37000,0.16040,0.02181,0.13595,0.44130,0.59989
125.00000,22.00000,5.75000,1.94000,0.27500,-0.45000,336.22000,0.32640,0.02643,0.08096,0.44130,0.59989
125.00000,23.00000,5.75000,1.94000,0.27500,-0.45000,350.40000,0.00000,0.00000,0,0.44130,0.59989
126.00000,0.00000,5.75000,2.35000,0.27400,-0.11000,7.49000,0.67030,0.07934,0.11837,0.77206,1.28727
126.00000,1.00000,5.75000,2.35000,0.27400,-0.11000,22.51000,0.61170,0.06293,0.10288,0.77206,1.28727
126.00000,2.00000,5.75000,2.35000,0.27400,-0.11000,37.42000,0.48040,0.05675,0.11813,0.77206,1.28727
126.00000,3.00000,5.75000,2.35000,0.27400,-0.11000,52.31000,0.36920,0.05419,0.14677,0.77206,1.28727
126.00000,4.00000,5.75000,2.35000,0.27400,-0.11000,67.29000,0.32700,0.06502,0.19885,0.77206,1.28727
126.00000,5.00000,5.75000,2.35000,0.27400,-0.11000,82.29000,0.32490,0.08379,0.25791,0.77206,1.28727
126.00000,6.00000,5.75000,2.35000,0.27400,-0.11000,97.30000,0.23330,0.07258,0.31111,0.77206,1.28727
126.00000,7.00000,5.75000,2.35000,0.27400,-0.11000,112.32000,0.00000,0.00000,0,0.77206,1.28727
126.00000,8.00000,5.75000,2.35000,0.27400,-0.11000,127.35000,0.00000,0.00000,0,0.77206,1.28727
126.00000,9.00000,5.75000,2.35000,0.27400,-0.11000,142.39000,0.00000,0.00000,0,0.77206,1.28727
126.00000,10.00000,5.75000,2.35000,0.27400,-0.11000,157.43000,0.00000,0.00000,0,0.77206,1.28727
126.00000,11.00000,5.75000,2.35000,0.27400,-0.11000,172.48000,0.00000,0.00000,0,0.77206,1.28727
126.00000,12.00000,5.75000,2.35000,0.27400,-0.11000,187.52000,0.00000,0.00000,0,0.77206,1.28727
126.00000,13.00000,5.75000,2.35000,0.27400,-0.11000,202.57000,0.00000,0.00000,0,0.77206,1.28727
126.00000,14.00000,5.75000,2.35000,0.27400,-0.11000,217.61000,0.00000,0.00000,0,0.77206,1.28727
126.00000,15.00000,5.75000,2.35000,0.27400,-0.11000,232.65000,0.00000,0.00000,0,0.77206,1.28727
126.00000,16.00000,5.75000,2.35000,0.27400,-0.11000,247.68000,0.00000,0.00000,0,0.77206,1.28727
126.00000,17.00000,5.75000,2.35000,0.27400,-0.11000,262.70000,0.00000,0.00000,0,0.77206,1.28727
126.00000,18.00000,5.75000,2.35000,0.27400,-0.11000,277.71000,0.29400,0.06924,0.23552,0.77206,1.28727
126.00000,19.00000,5.75000,2.35000,0.27400,-0.11000,292.71000,0.37550,0.07700,0.20507,0.77206,1.28727
126.00000,20.00000,5.75000,2.35000,0.27400,-0.11000,307.69000,0.50390,0.06873,0.13640,0.77206,1.28727
126.00000,21.00000,5.75000,2.35000,0.27400,-0.11000,322.58000,0.62220,0.08908,0.14318,0.77206,1.28727
126.00000,22.00000,5.75000,2.35000,0.27400,-0.11000,337.49000,0.57200,0.05625,0.09835,0.77206,1.28727
126.00000,23.00000,5.75000,2.35000,0.27400,-0.11000,352.51000,0.55160,0.07491,0.13581,0.77206,1.28727
127.00000,0.00000,5.75000,2.35000,0.27500,-0.15000,7.54000,0.74140,0.10170,0.13717,0.71236,1.15655
127.00000,1.00000,5.75000,2.35000,0.27500,-0.15000,22.53000,0.77480,0.08097,0.10450,0.71236,1.15655
127.00000,2.00000,5.75000,2.35000,0.27500,-0.15000,37.55000,0.61320,0.05169,0.08430,0.71236,1.15655
127.00000,3.00000,5.75000,2.35000,0.27500,-0.15000,52.38000,0.44260,0.03975,0.08981,0.71236,1.15655
127.00000,4.00000,5.75000,2.35000,0.27500,-0.15000,67.17000,0.33170,0.04083,0.12309,0.71236,1.15655
127.00000,5.00000,5.75000,2.35000,0.27500,-0.15000,82.19000,0.24900,0.03122,0.12538,0.71236,1.15655
127.00000,6.00000,5.75000,2.35000,0.27500,-0.15000,97.22000,0.27420,0.03375,0.12307,0.71236,1.15655
127.00000,7.00000,5.75000,2.35000,0.27500,-0.15000,112.26000,0.14080,0.02609,0.18528,0.71236,1.15655
127.00000,8.00000,5.75000,2.35000,0.27500,-0.15000,127.31000,0.00000,0.00000,0,0.71236,1.15655
127.00000,9.00000,5.75000,2.35000,0.27500,-0.15000,142.36000,0.00000,0.00000,0,0.71236,1.15655
127.00000,10.00000,5.75000,2.35000,0.27500,-0.15000,157.41000,0.00000,0.00000,0,0.71236,1.15655
127.00000,11.00000,5.75000,2.35000,0.27500,-0.15000,172.47000,0.00000,0.00000,0,0.71236,1.15655
127.00000,12.00000,5.75000,2.35000,0.27500,-0.15000,187.53000,0.00000,0.00000,0,0.71236,1.15655
127.00000,13.00000,5.75000,2.35000,0.27500,-0.15000,202.59000,0.00000,0.00000,0,0.71236,1.15655
127.00000,14.00000,5.75000,2.35000,0.27500,-0.15000,217.64000,0.00000,0.00000,0,0.71236,1.15655
127.00000,15.00000,5.75000,2.35000,0.27500,-0.15000,232.69000,0.00000,0.00000,0,0.71236,1.15655
127.00000,16.00000,5.75000,2.35000,0.27500,-0.15000,247.74000,0.19420,0.03642,0.18756,0.71236,1.15655
127.00000,17.00000,5.75000,2.35000,0.27500,-0.15000,262.78000,0.21090,0.02928,0.13882,0.71236,1.15655
127.00000,18.00000,5.75000,2.35000,0.27500,-0.15000,277.81000,0.25950,0.02886,0.11123,0.71236,1.15655
127.00000,19.00000,5.75000,2.35000,0.27500,-0.15000,292.83000,0.29280,0.03206,0.10949,0.71236,1.15655
127.00000,20.00000,5.75000,2.35000,0.27500,-0.15000,307.62000,0.50420,0.04649,0.09221,0.71236,1.15655
127.00000,21.00000,5.75000,2.35000,0.27500,-0.15000,322.45000,0.59720,0.05518,0.09239,0.71236,1.15655
127.00000,22.00000,5.75000,2.35000,0.27500,-0.15000,337.47000,0.79420,0.07628,0.09605,0.71236,1.15655
