phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.131997,0.12805602,0.00092695357
22.5,0.120696,0.12243996,0.0008223058
37.5,0.111586,0.112667084,0.0006739063
52.5,0.113086,0.10085424,0.00058260997
67.5,0.0874202,0.088886626,0.0006148765
82.5,0.0804863,0.077989295,0.00072785025
97.5,0.0705429,0.06874819,0.0008535237
112.5,0.0624791,0.061319757,0.0009605105
127.5,0.0486904,0.05563847,0.0010412371
142.5,0.0493969,0.051558334,0.0010970653
157.5,0.0505841,0.048931684,0.0011315922
172.5,0.0492734,0.047647517,0.001147984
187.5,0.0510752,0.047647517,0.0011479841
202.5,0.048191,0.048931684,0.0011315921
217.5,0.0500246,0.051558323,0.0010970653
232.5,0.0561079,0.05563847,0.0010412378
247.5,0.0618907,0.06131974,0.0009605122
262.5,0.0722277,0.06874819,0.00085352367
277.5,0.0726966,0.077989295,0.000727849
292.5,0.0868869,0.088886626,0.0006148765
307.5,0.0962478,0.10085424,0.00058260997
322.5,0.112671,0.112667084,0.00067390624
337.5,0.121773,0.12243996,0.0008223051
352.5,0.124088,0.12805602,0.00092695287
